aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,지역코드,계약일,평단가_만원
118,벽산라이브파크,11305-13,1354,0000,2004,개인,,,54500,19,11,2025,중개거래,서울 성북구,59.67,2,1354,1,N,26.01.02,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-11-19,3019.0
205,삼성래미안트리베라2단지,11305-4129,0812,0000,2010,개인,,,81500,19,11,2025,중개거래,서울 강북구,58.99,3,812,1,N,26.02.09,삼양로27길,00019,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-11-19,4567.0
111,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019,개인,,,81250,19,11,2025,중개거래,서울 강북구,59.36,4,1369,1,N,26.02.05,오현로,00045,00000,3108004,01,11305,0,11305,개인,10100,미아동,11305,2025-11-19,4525.0
211,삼성래미안트리베라2단지,11305-4129,0812,0000,2010,개인,,,96500,18,11,2025,중개거래,서울 강북구,84.15,25,812,1,N,26.02.27,삼양로27길,00019,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-11-18,3791.0
201,두산위브트레지움,11305-4255,0811,0000,2011,개인,,,86000,6,11,2025,중개거래,서울 강북구,84.97,16,811,1,N,25.12.29,삼양로27길,00095,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-11-06,3346.0
111,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019,개인,,,82000,16,11,2025,중개거래,서울 강북구,59.36,7,1369,1,N,26.02.10,오현로,00045,00000,3108004,01,11305,0,11305,개인,10100,미아동,11305,2025-11-16,4567.0
207,삼성래미안트리베라2단지,11305-4129,0812,0000,2010,개인,,,78700,14,11,2025,중개거래,서울 강북구,58.99,8,812,1,N,26.01.16,삼양로27길,00019,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-11-14,4410.0
110,주공1단지,11305-24,0242,0000,1991,개인,,,55000,7,11,2025,중개거래,서울 강북구,49.94,5,242,1,N,25.12.29,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-11-07,3641.0
,수유프리미어엠,11305-5110,0048,0008,2016,개인,,,11000,13,11,2025,중개거래,서울 강북구,19.0,9,48-8,1,N,25.11.21,덕릉로,00076,00000,3000004,00,11305,0,11305,개인,10300,수유동,11305,2025-11-13,1914.0
101,해모로아파트,11305-28,0139,0000,2003,개인,,,61000,12,11,2025,중개거래,서울 강북구,84.93,11,139,1,N,26.01.09,오현로,00156,00000,3108004,02,11305,0,11305,개인,10200,번동,11305,2025-11-12,2374.0
102,기산그린,11305-16,0191,0000,2000,개인,,,40000,12,11,2025,중개거래,서울 강북구,59.94,9,191,1,N,25.12.23,월계로37길,00137,00000,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-11-12,2206.0
105,래미안트리베라1단지,11305-4123,0813,0000,2010,개인,,,77800,12,11,2025,중개거래,서울 강북구,59.6,4,813,1,N,26.03.06,삼양로19길,00025,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-11-12,4315.0
,센트로힐,11305-4887,0761,0000,2015,개인,,,51000,10,11,2025,중개거래,서울 강북구,72.7695,7,761,1,N,26.01.08,한천로,00936,00000,3005038,01,11305,0,11305,개인,10200,번동,11305,2025-11-10,2317.0
101,래미안수유,11305-35,0730,0000,2001,개인,,,58700,12,11,2025,중개거래,서울 강북구,59.88,13,730,1,N,26.01.05,한천로159길,00008,00000,4124582,01,11305,0,11305,개인,10300,수유동,11305,2025-11-12,3241.0
112,주공1단지,11305-24,0242,0000,1991,개인,,,52000,10,11,2025,중개거래,"경기 포천시, 서울 강북구",49.94,2,242,1,N,25.11.17,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-11-10,3442.0
103,오동공원현대,11305-22,0760,0000,2001,개인,,,57700,10,11,2025,중개거래,서울 강북구,84.7848,1,760,1,N,25.12.29,오현로31길,00089,00000,4124443,01,11305,0,11305,개인,10200,번동,11305,2025-11-10,2250.0
134,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,60000,8,11,2025,중개거래,서울 강북구,59.98,9,1353,1,N,26.02.12,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-11-08,3307.0
130,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,65000,9,11,2025,중개거래,서울 성북구,59.98,5,1353,1,N,26.02.12,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-11-09,3582.0
8,수유벽산1차,11305-33,0205,0000,1993,개인,,,60000,6,11,2025,중개거래,서울 강북구,122.58,1,205,1,N,25.12.12,삼각산로,00143,00001,3108001,01,11305,0,11305,개인,10300,수유동,11305,2025-11-06,1618.0
202,송천센트레빌,11305-4158,0461,0000,2010,개인,,,103000,30,12,2025,중개거래,서울 성북구,84.965,8,461,1,N,26.03.17,숭인로,00039,00000,3005043,01,11305,0,11305,개인,10100,미아동,11305,2025-12-30,4008.0
201,수유역두산위브2,11305-4065,0411,0000,2009,기타,,,78000,16,12,2025,중개거래,서울 강북구,84.9909,20,411,1,N,26.02.25,덕릉로41길,00015,00000,4124047,01,11305,0,11305,개인,10200,번동,11305,2025-12-16,3034.0
101,신원,11305-20,0204,0000,2000,개인,,,59000,29,12,2025,중개거래,서울 강북구,84.6,8,204,1,N,26.03.03,월계로37길,00087,00009,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-12-29,2305.0
,훼밀리,11305-49,0519,0010,2003,개인,,,29000,31,12,2025,중개거래,서울 강북구,84.08,4,519-10,1,N,26.02.27,인수봉로61길,00038,00008,4124517,01,11305,0,11305,개인,10300,수유동,11305,2025-12-31,1140.0
102,현대(190-2),11305-9,0190,0002,1992,개인,,,66500,30,12,2025,중개거래,서울 강북구,84.91,11,190-2,1,N,26.04.10,도봉로68길,00026,00000,4124126,01,11305,0,11305,개인,10100,미아동,11305,2025-12-30,2589.0
104,한솔솔파크,11305-157,0138,0000,2005,개인,,,67000,27,12,2025,중개거래,서울 강북구,84.88,18,138,1,N,26.02.27,오현로,00180,00000,3108004,02,11305,0,11305,개인,10200,번동,11305,2025-12-27,2609.0
109,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,71000,29,12,2025,중개거래,서울 강북구,84.71,7,1353,1,N,26.03.25,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-29,2771.0
5,수유벽산1차,11305-33,0205,0000,1993,개인,,,69500,29,12,2025,중개거래,서울 강북구,84.92,5,205,1,N,26.04.27,삼각산로,00143,00001,3108001,01,11305,0,11305,개인,10300,수유동,11305,2025-12-29,2706.0
107,벽산라이브파크,11305-13,1354,0000,2004,개인,,,57500,31,12,2025,중개거래,서울 강북구,59.67,13,1354,1,N,26.02.13,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-31,3186.0
115,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,68500,31,12,2025,중개거래,서울 강북구,84.76,24,1353,1,N,26.02.13,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-31,2672.0
107,벽산라이브파크,11305-13,1354,0000,2004,개인,,,57000,30,12,2025,중개거래,서울 강북구,59.67,12,1354,1,N,26.03.23,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-30,3158.0
102,한진,11305-27,0658,0000,2000,개인,,,51000,13,12,2025,중개거래,서울 성북구,84.97,4,658,1,N,26.02.27,월계로37길,00065,00000,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-12-13,1984.0
112,주공1단지,11305-24,0242,0000,1991,개인,,,52000,19,12,2025,중개거래,"서울 강북구, 서울 성북구",49.94,4,242,1,N,26.02.25,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-19,3442.0
104,벽산라이브파크,11305-13,1354,0000,2004,개인,,,64000,31,12,2025,중개거래,서울 강북구,84.89,10,1354,1,N,26.04.23,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-31,2492.0
403,주공4단지,11305-25,0234,0000,1991,개인,,,54500,15,12,2025,중개거래,서울 강북구,59.22,3,234,1,N,26.02.23,오현로,00207,00000,3108004,02,11305,0,11305,개인,10200,번동,11305,2025-12-15,3042.0
108,주공1단지,11305-24,0242,0000,1991,개인,,,63000,12,12,2025,중개거래,서울 강북구,79.07,1,242,1,N,26.03.31,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-12,2634.0
105,미아한일유앤아이,11305-14,1355,0000,2002,개인,,,74500,13,12,2025,중개거래,서울 강북구,111.296,9,1355,1,N,26.02.27,월계로21가길,00041,00000,4124458,01,11305,0,11305,개인,10100,미아동,11305,2025-12-13,2213.0
114,주공1단지,11305-24,0242,0000,1991,개인,,,51000,10,12,2025,중개거래,서울 강북구,49.94,1,242,1,N,26.01.30,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-10,3376.0
118,래미안트리베라1단지,11305-4123,0813,0000,2010,개인,,,90000,31,12,2025,중개거래,"서울 강북구, 서울 성북구",84.97,6,813,1,N,26.03.03,삼양로19길,00025,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-12-31,3501.0
114,주공1단지,11305-24,0242,0000,1991,개인,,,57000,20,12,2025,중개거래,서울 강북구,49.94,11,242,1,N,26.03.27,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-20,3773.0
2,수유벽산1차,11305-33,0205,0000,1993,개인,,,68000,10,12,2025,중개거래,"경기 하남시, 서울 강북구",84.92,5,205,1,N,26.03.17,삼각산로,00143,00001,3108001,01,11305,0,11305,개인,10300,수유동,11305,2025-12-10,2647.0
113,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019,개인,,,95000,30,12,2025,중개거래,서울 강북구,84.67,7,1369,1,N,26.04.10,오현로,00045,00000,3108004,01,11305,0,11305,개인,10100,미아동,11305,2025-12-30,3709.0
213,두산위브트레지움,11305-4255,0811,0000,2011,개인,,,85000,30,12,2025,중개거래,"서울 강북구, 서울 종로구",84.92,9,811,1,N,26.02.27,삼양로27길,00095,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-12-30,3309.0
106,주공1단지,11305-24,0242,0000,1991,개인,,,44000,29,12,2025,중개거래,서울 강북구,41.3,14,242,1,N,26.03.31,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-29,3522.0
110,주공1단지,11305-24,0242,0000,1991,개인,,,55000,18,12,2025,중개거래,서울 강북구,49.94,13,242,1,N,26.03.03,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-18,3641.0
103,미아한일유앤아이,11305-14,1355,0000,2002,개인,,,70000,1,12,2025,중개거래,서울 강북구,84.552,11,1355,1,N,26.01.22,월계로21가길,00041,00000,4124458,01,11305,0,11305,개인,10100,미아동,11305,2025-12-01,2737.0
120,삼각산아이원,11305-46,1357,0000,2003,개인,,,71900,29,12,2025,중개거래,"서울 강북구, 서울 성북구",84.705,10,1357,1,N,26.04.16,삼양로19길,00113,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-12-29,2806.0
101,신원,11305-20,0204,0000,2000,개인,,,40000,25,12,2025,직거래,,59.96,9,204,1,N,26.02.20,월계로37길,00087,00009,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-12-25,2205.0
115,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019,개인,,,93500,28,12,2025,중개거래,서울 강북구,84.67,9,1369,1,N,26.03.30,오현로,00045,00000,3108004,01,11305,0,11305,개인,10100,미아동,11305,2025-12-28,3651.0
103,현대(190-2),11305-9,0190,0002,1992,개인,,,59800,20,12,2025,중개거래,서울 송파구,84.91,2,190-2,1,N,26.02.11,도봉로68길,00026,00000,4124126,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,2328.0
211,두산위브트레지움,11305-4255,0811,0000,2011,개인,,,73000,18,12,2025,중개거래,"서울 강동구, 서울 강북구",59.99,5,811,1,N,26.02.27,삼양로27길,00095,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-12-18,4023.0
103,신원,11305-20,0204,0000,2000,개인,,,56000,26,12,2025,중개거래,"서울 강북구, 서울 성북구",84.6,19,204,1,N,26.03.13,월계로37길,00087,00009,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-12-26,2188.0
112,벽산라이브파크,11305-13,1354,0000,2004,개인,,,72000,26,12,2025,중개거래,서울 강북구,114.68,15,1354,1,N,26.03.09,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-26,2075.0
110,벽산라이브파크,11305-13,1354,0000,2004,개인,,,61000,20,12,2025,중개거래,서울 강북구,84.89,1,1354,1,N,26.03.03,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,2375.0
129,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,72500,26,12,2025,중개거래,서울 강북구,84.76,14,1353,1,N,26.02.25,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-26,2828.0
,수유프리미어엠,11305-5110,0048,0008,2016,개인,,,10400,13,12,2025,중개거래,서울 강북구,18.28,3,48-8,1,N,25.12.29,덕릉로,00076,00000,3000004,00,11305,0,11305,개인,10300,수유동,11305,2025-12-13,1881.0
106,삼각산아이원,11305-46,1357,0000,2003,개인,,,64900,25,12,2025,중개거래,서울 강북구,59.758,16,1357,1,N,26.03.31,삼양로19길,00113,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-12-25,3590.0
,수유역하이씨티,11305-4704,0733,0000,2014,개인,,,8000,23,12,2025,중개거래,서울 강북구,12.01,5,733,1,N,26.02.20,도봉로71가길,00016,00000,4124129,01,11305,0,11305,개인,10300,수유동,11305,2025-12-23,2202.0
103,벽산라이브파크,11305-13,1354,0000,2004,개인,,,54900,25,12,2025,중개거래,서울 강북구,60.0,1,1354,1,N,26.02.23,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-25,3025.0
101,벽산라이브파크,11305-13,1354,0000,2004,개인,,,60000,6,12,2025,중개거래,"서울 강남구, 서울 강북구",60.0,7,1354,1,N,26.03.16,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-06,3306.0
115,래미안트리베라1단지,11305-4123,0813,0000,2010,개인,,,85500,24,12,2025,중개거래,서울 강북구,84.97,12,813,1,N,26.04.07,삼양로19길,00025,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-12-24,3326.0
수유역푸르지오시티,푸르지오시티,11305-4711,0160,0003,2014,개인,,,13400,19,12,2025,중개거래,서울 강북구,18.6479,6,160-3,1,N,26.01.23,도봉로,00290,00000,3005039,01,11305,0,11305,개인,10100,미아동,11305,2025-12-19,2375.0
101,기산그린,11305-16,0191,0000,2000,개인,,,38500,16,12,2025,중개거래,서울 강북구,59.94,14,191,1,N,26.02.12,월계로37길,00137,00000,4124462,01,11305,0,11305,개인,10200,번동,11305,2025-12-16,2123.0
106,삼각산아이원,11305-46,1357,0000,2003,개인,,,66000,23,12,2025,중개거래,서울 강북구,59.758,18,1357,1,N,26.03.13,삼양로19길,00113,00000,4124223,01,11305,0,11305,개인,10100,미아동,11305,2025-12-23,3651.0
109,경남아너스빌(1356-0),11305-47,1356,0000,2003,개인,,,80000,23,12,2025,중개거래,서울 강북구,84.873,6,1356,1,N,26.03.30,오패산로30길,00030,00000,4124400,01,11305,0,11305,개인,10100,미아동,11305,2025-12-23,3116.0
206,삼성래미안트리베라2단지,11305-4129,0812,0000,2010,개인,,,110000,23,12,2025,중개거래,서울 강북구,113.89,13,812,1,N,26.03.31,삼양로27길,00019,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-12-23,3193.0
408,주공4단지,11305-25,0234,0000,1991,개인,,,38000,20,12,2025,중개거래,서울 강북구,41.3,12,234,1,N,26.02.12,오현로,00207,00000,3108004,02,11305,0,11305,개인,10200,번동,11305,2025-12-20,3042.0
104,벽산라이브파크,11305-13,1354,0000,2004,개인,,,65200,22,12,2025,중개거래,"서울 강북구, 서울 성북구",84.89,11,1354,1,N,26.03.09,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-22,2539.0
108,주공1단지,11305-24,0242,0000,1991,개인,,,69500,6,12,2025,중개거래,서울 강북구,79.07,10,242,1,N,26.03.20,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-06,2906.0
103,칸타빌수유팰리스,11305-5548,0741,0000,2022,개인,,,86000,19,12,2025,중개거래,서울 강북구,78.1719,9,741,1,N,26.02.26,한천로148길,00012,00013,4124578,01,11305,0,11305,개인,10300,수유동,11305,2025-12-19,3637.0
210,두산위브트레지움,11305-4255,0811,0000,2011,개인,,,77300,20,12,2025,중개거래,서울 강북구,59.54,11,811,1,N,26.03.31,삼양로27길,00095,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,4292.0
105,꿈의숲롯데캐슬,11305-5141,0004,0000,2017,개인,,,91500,20,12,2025,중개거래,서울 강북구,84.98,15,4,1,N,26.02.26,오현로,00056,00000,3108004,00,11305,,11305,개인,10100,미아동,11305,2025-12-20,3559.0
101,번동한양아파트,11305-26,0133,0001,1992,개인,,,56000,12,12,2025,중개거래,서울 강북구,84.67,8,133-1,1,N,26.02.25,한천로109길,00069,00000,4124551,01,11305,0,11305,개인,10200,번동,11305,2025-12-12,2186.0
101동,수유현대,11305-38,0729,0000,2000,개인,,,39900,20,12,2025,중개거래,서울 강북구,51.38,12,729,1,N,26.03.16,한천로,01131,00000,3005038,02,11305,0,11305,개인,10300,수유동,11305,2025-12-20,2567.0
207,두산위브트레지움,11305-4255,0811,0000,2011,개인,,,85000,20,12,2025,중개거래,서울 강북구,84.99,18,811,1,N,26.02.03,삼양로27길,00095,00000,4124230,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,3306.0
102,미아동부센트레빌,11305-3667,0474,0000,2006,개인,,,95500,20,12,2025,중개거래,"서울 강북구, 서울 성북구",84.92,3,474,1,N,26.03.31,숭인로7가길,00037,00000,4124394,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,3718.0
108,에스케이북한산시티,11305-6,1353,0000,2004,개인,,,74500,19,12,2025,중개거래,서울 강북구,84.76,16,1353,1,N,26.03.09,솔샘로,00174,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-19,2906.0
108,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019,개인,,,84500,20,12,2025,중개거래,서울 강북구,59.36,4,1369,1,N,26.02.26,오현로,00045,00000,3108004,01,11305,0,11305,개인,10100,미아동,11305,2025-12-20,4706.0
108,경남아너스빌(1356-0),11305-47,1356,0000,2003,개인,,,88000,19,12,2025,중개거래,서울 강북구,114.922,19,1356,1,N,26.03.31,오패산로30길,00030,00000,4124400,01,11305,0,11305,개인,10100,미아동,11305,2025-12-19,2531.0
112,주공1단지,11305-24,0242,0000,1991,개인,,,53500,12,12,2025,중개거래,서울 강북구,49.94,12,242,1,N,26.02.27,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-12,3541.0
,수유역두산위브2,11305-4065,0411,0000,2009,법인,26.02.25,O,78000,16,12,2025,중개거래,서울 강북구,84.9909,20,411,1,N,,덕릉로41길,00015,00000,4124047,01,11305,0,11305,개인,10200,번동,11305,2025-12-16,3034.0
116,벽산라이브파크,11305-13,1354,0000,2004,개인,,,55000,18,12,2025,중개거래,서울 성북구,59.67,1,1354,1,N,26.02.26,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-18,3047.0
112,주공1단지,11305-24,0242,0000,1991,개인,,,54000,6,12,2025,중개거래,"경기 고양시 덕양구, 서울 강북구",49.94,3,242,1,N,26.03.20,한천로105길,00023,00000,4124549,01,11305,0,11305,개인,10200,번동,11305,2025-12-06,3575.0
109,벽산라이브파크,11305-13,1354,0000,2004,개인,,,60000,17,12,2025,중개거래,서울 성북구,60.0,18,1354,1,N,26.03.31,솔샘로,00159,00000,3005042,01,11305,0,11305,개인,10100,미아동,11305,2025-12-17,3306.0
